Codigo; Nome; Email; Data; Cargo; Salario
4451;Yasmin Caldeira;wlopes@example.net;1993-08-16;Gerente;8417.94;
4452;Pedro Lucas Pinto;xalmeida@example.org;2016-09-07;Gerente;5523.1;
4453;Levi da Cruz;mmartins@example.org;2016-01-04;Diretor;5042.2;
4454;Maria Eduarda da Mota;luiz-fernando54@example.net;1999-12-24;Diretor;8496.82;
4455;Pietro Cardoso;silveiraluiz-fernando@example.net;1997-03-26;Diretor;8481.54;
4456;J�lia Silveira;cavalcantialana@example.com;2009-06-28;Gerente;6709.34;
4457;Augusto Ramos;portoerick@example.org;2012-05-16;Analista;6835.41;
4458;Sarah Freitas;ksilva@example.org;2010-07-29;Diretor;7390.92;
4459;Calebe Ramos;rebecada-rosa@example.net;2012-03-18;Analista;6894.4;
4460;Helena da Concei��o;xpires@example.org;2000-03-04;Gerente;6035.75;
4461;Pedro Lucas Costa;joao-lucas28@example.com;2010-01-08;Diretor;5808.1;
4462;Raquel Moraes;caue57@example.org;2000-11-01;Gerente;5536.61;
4463;Ana Laura da Rosa;alvesana-clara@example.org;2011-01-07;Gerente;7164.32;
4464;Felipe Barbosa;pedroda-mota@example.com;2003-11-01;Analista;5671.97;
4465;Ana Clara Farias;kcardoso@example.org;1998-11-20;Analista;6597.18;
4466;Arthur Pinto;arthurmendes@example.org;2013-08-04;Diretor;5300.5;
4467;Renan Lopes;maria-julia49@example.com;2020-05-25;Diretor;5139.34;
4468;Joana Pinto;luiz-miguel78@example.org;2014-05-31;Gerente;7886.37;
4469;Lara Barbosa;leticiafogaca@example.net;2012-01-02;Gerente;6230.94;
4470;Luigi Martins;benjaminfarias@example.org;2010-08-12;Gerente;9140.2;
4471;Isis Rezende;gabriela45@example.org;1995-08-05;Gerente;9385.62;
4472;Leandro Silva;peixotoeduarda@example.org;2003-06-13;Gerente;8578.80;
4473;Rodrigo Nascimento;raquelramos@example.com;2017-01-13;Gerente;9023.28;
4474;Maria Julia Silva;manuela85@example.org;2012-10-27;Diretor;8472.93;
4475;Leonardo Alves;freitasmariane@example.org;2000-05-05;Diretor;8684.94;
4476;Clarice da Luz;silveirajoao-miguel@example.com;1992-12-04;Gerente;6394.43;
4477;Juan Barbosa;qcavalcanti@example.com;2003-09-10;Diretor;7129.37;
4478;Pedro Miguel Novaes;maria-alice10@example.net;1996-09-26;Gerente;8331.47;
4479;Marcelo da Concei��o;enzo61@example.com;2006-03-18;Analista;7564.4;
4480;Lara Ferreira;olivia40@example.org;2016-05-04;Analista;9669.73;
4481;Anthony da Costa;xcampos@example.org;1996-12-07;Diretor;5781.25;
4482;Clarice Arag�o;da-pazjoao-lucas@example.org;2010-11-30;Analista;8620.99;
4483;Guilherme da Rosa;mendesjoao-miguel@example.com;2004-07-11;Analista;5350.97;
4484;Maria Fernanda da Mata;nsouza@example.org;2000-12-01;Analista;6717.90;
4485;Mirella Gomes;augustonovaes@example.org;2004-07-19;Analista;9569.67;
4486;Enrico Carvalho;azevedopedro-lucas@example.org;1997-08-07;Analista;9101.68;
4487;Caio da Luz;amandadas-neves@example.org;2005-05-18;Analista;6824.51;
4488;Samuel Cunha;alvesbianca@example.com;2007-04-23;Gerente;8800.59;
4489;Stephany Barros;stephanysouza@example.com;2010-06-26;Analista;8281.88;
4490;Alexandre da Rocha;melissa21@example.org;2020-01-05;Gerente;9051.7;
4491;Lucca Nunes;cauedas-neves@example.org;1999-02-17;Diretor;5880.61;
4492;Pedro Henrique Rezende;rochamariana@example.com;2020-03-11;Diretor;5501.77;
4493;Lara Barros;npires@example.com;2002-08-13;Gerente;6694.53;
4494;Al�cia Caldeira;marcos-viniciussilveira@example.net;2018-05-26;Analista;5240.44;
4495;Jo�o Felipe Fernandes;fernandopires@example.org;2001-08-14;Analista;6779.36;
4496;Nat�lia Lopes;brezende@example.org;2015-07-18;Gerente;7681.29;
4497;Luana Peixoto;natalia38@example.org;2016-10-24;Diretor;5525.62;
4498;Gabriel da Concei��o;ida-luz@example.org;1997-11-02;Analista;8832.62;
4499;Lucas Gabriel Cardoso;carolinesouza@example.com;2015-05-31;Analista;6545.64;
4500;Alana Alves;alveskevin@example.com;2013-07-16;Analista;6964.60;
4501;Melissa Cardoso;da-rochalais@example.com;1993-06-03;Gerente;7009.9;
4502;Ana Clara Melo;thalesduarte@example.com;1998-03-14;Diretor;7558.95;
4503;Cau� Ramos;yasmin97@example.net;2008-02-15;Diretor;5057.78;
4504;Leonardo Moura;da-rochaevelyn@example.net;2021-06-06;Diretor;9680.84;
4505;Jo�o Pedro Gon�alves;lorenapinto@example.org;2020-12-23;Diretor;5730.18;
4506;Let�cia Rodrigues;luiz-felipe19@example.com;1998-03-18;Diretor;7624.16;
4507;Pietro Teixeira;qda-mata@example.org;2006-06-08;Analista;6853.53;
4508;La�s Ferreira;ferreiravalentina@example.com;2008-09-14;Diretor;6486.97;
4509;Marcos Vinicius Vieira;sophia97@example.net;2016-10-12;Gerente;5308.73;
4510;Jo�o Vitor Arag�o;ana-beatrizcastro@example.net;2000-01-11;Diretor;7588.42;
4511;Luiz Gustavo Rodrigues;eda-rocha@example.net;2020-09-04;Gerente;6415.64;
4512;Nat�lia Jesus;luna85@example.net;2010-11-24;Analista;9837.36;
4513;Laura Carvalho;costelaandre@example.com;2001-11-10;Diretor;9771.94;
4514;Calebe Moreira;enzo-gabrielmoura@example.net;2014-09-29;Gerente;8260.32;
4515;Carolina Mendes;rochathiago@example.com;1995-03-18;Diretor;6705.6;
4516;J�lia Sales;plopes@example.com;2006-01-26;Diretor;9890.62;
4517;Jo�o Gabriel Costela;tteixeira@example.net;2017-11-11;Gerente;8482.8;
4518;Isadora Carvalho;vianajoaquim@example.net;2008-09-11;Analista;6405.22;
4519;Emanuella Campos;noahgoncalves@example.net;2009-02-05;Analista;9563.20;
4520;Calebe Cavalcanti;gustavo-henriqueduarte@example.com;2020-09-28;Analista;6753.91;
4521;Guilherme Novaes;arocha@example.com;1992-07-16;Gerente;6320.96;
4522;Rebeca Azevedo;ana-livia44@example.org;1993-03-31;Gerente;7108.25;
4523;Fernando Pinto;da-matasamuel@example.org;2018-05-04;Analista;8639.25;
4524;Lucas Gabriel Fernandes;diascamila@example.com;2005-07-11;Gerente;5251.79;
4525;Luiz Gustavo Vieira;ana-carolina28@example.net;2006-07-21;Gerente;5478.39;
4526;Isabelly Cardoso;luiz-fernando76@example.com;2004-11-26;Diretor;7528.64;
4527;Larissa Nascimento;isiscorreia@example.org;1999-05-12;Analista;9139.76;
4528;Luiz Miguel Costa;da-rochastella@example.org;1993-08-21;Analista;6745.6;
4529;Jo�o Guilherme Peixoto;xribeiro@example.net;2006-09-18;Gerente;8668.13;
4530;Eduardo Monteiro;luiz-fernandojesus@example.org;2004-03-02;Diretor;6281.52;
4531;Eduardo da Costa;juanmelo@example.net;2013-09-12;Diretor;5980.2;
4532;Pedro Lucas da Luz;joao-guilherme37@example.com;2004-05-01;Diretor;7924.94;
4533;Felipe Nogueira;silveiraalice@example.com;2009-10-02;Diretor;9337.70;
4534;Nat�lia Souza;cardosoisaac@example.org;2000-07-09;Gerente;5696.34;
4535;Nathan da Costa;araujobeatriz@example.net;2021-02-28;Gerente;8217.29;
4536;Pedro Miguel Oliveira;limaana-laura@example.org;1996-09-21;Gerente;9221.11;
4537;Nat�lia Nascimento;vianabenicio@example.net;2001-08-06;Diretor;9161.81;
4538;Alice Ramos;uda-rocha@example.net;2011-07-19;Diretor;8999.67;
4539;Arthur Correia;gcastro@example.org;2012-07-26;Analista;6729.78;
4540;Andr� Carvalho;mendesigor@example.org;2021-03-28;Diretor;7071.95;
4541;Gustavo da Mota;cauasouza@example.org;2004-09-13;Gerente;7949.18;
4542;Mariane Caldeira;teixeirastella@example.com;2014-01-27;Diretor;6625.23;
4543;Ana L�via Lima;vianalucas-gabriel@example.net;2017-12-24;Gerente;7022.61;
4544;Yago da Paz;sophie29@example.com;2004-01-29;Analista;9726.84;
4545;Thiago Alves;da-cunhacarlos-eduardo@example.org;2009-07-04;Gerente;7244.98;
4546;Ana Julia Arag�o;luna85@example.com;2003-08-02;Gerente;9831.11;
4547;Luna das Neves;otavio74@example.com;1998-03-06;Diretor;8900.2;
4548;Ana Sophia Moreira;gustavo-henrique79@example.org;2012-04-08;Analista;5696.9;
4549;Alana Nascimento;oliveirajoao-felipe@example.com;1996-02-24;Diretor;6624.12;
4550;Eloah Cavalcanti;umoraes@example.org;1994-04-30;Diretor;8332.58;
4551;Fernanda Teixeira;valentina39@example.net;1994-06-04;Diretor;7596.77;
4552;Mariana da Rosa;vicente59@example.net;1993-04-15;Gerente;9657.24;
4553;Jo�o Gabriel Nogueira;pietrosouza@example.org;2020-06-13;Analista;6979.22;
4554;Maria Cec�lia Rodrigues;da-rochavitor@example.com;2010-01-07;Gerente;6748.20;
4555;Ben�cio da Rocha;otavio33@example.net;1996-07-31;Diretor;8167.24;
4556;Pedro Lucas Lopes;ida-luz@example.net;2011-12-24;Diretor;9639.81;
4557;Let�cia Barros;biancacunha@example.com;2003-12-06;Analista;6931.72;
4558;L�via Ramos;emanuel45@example.org;1999-07-30;Diretor;7806.40;
4559;Andr� Souza;hgoncalves@example.com;2003-07-14;Diretor;8461.15;
4560;Stella Dias;alexia70@example.net;2011-08-24;Gerente;9532.16;
4561;Agatha Porto;pcorreia@example.net;2004-08-08;Gerente;5861.59;
4562;J�lia Gon�alves;manuelamoraes@example.org;2019-03-20;Diretor;7892.88;
4563;Bernardo da Luz;maria-alice13@example.com;2013-06-18;Analista;7885.67;
4564;Lav�nia Barros;psales@example.com;2005-12-13;Diretor;7920.89;
4565;Rafael Nascimento;aramos@example.net;2016-06-10;Analista;7792.45;
4566;Kaique Nunes;ysantos@example.net;2011-04-27;Gerente;7247.41;
4567;Emanuelly Novaes;novaesalexia@example.org;2013-09-07;Gerente;7265.84;
4568;Isabelly da Costa;ferreiramaria-julia@example.net;2019-10-29;Gerente;7909.68;
4569;Ben�cio Vieira;pedro-henrique85@example.org;2012-08-19;Gerente;7570.11;
4570;Pedro Ara�jo;earagao@example.net;2002-02-19;Gerente;6301.81;
4571;Maria Alice da Luz;tnovaes@example.org;2013-05-20;Diretor;6606.28;
4572;Maria Julia Barbosa;da-matavitor-hugo@example.net;2012-08-16;Diretor;9195.91;
4573;Emanuel Castro;dcarvalho@example.com;1996-11-19;Diretor;6243.60;
4574;Enzo Gabriel Melo;stellada-cruz@example.com;2010-11-21;Gerente;6699.90;
4575;Maria Cec�lia Nunes;laura01@example.net;2002-07-31;Analista;9051.83;
4576;Juan Santos;cauecostela@example.com;1998-03-03;Diretor;8268.39;
4577;Davi Luiz Silveira;maria-eduardafogaca@example.net;1996-04-23;Gerente;5908.47;
4578;Diego Duarte;tteixeira@example.com;2010-02-12;Diretor;6536.10;
4579;Leandro Peixoto;ana-julia67@example.net;1993-02-13;Diretor;8175.49;
4580;Matheus Novaes;arthur57@example.net;2002-05-01;Analista;5449.18;
4581;Nina Martins;goncalvesmelissa@example.com;2014-04-18;Diretor;7652.72;
4582;Breno Silveira;wcarvalho@example.com;2013-09-21;Gerente;7266.83;
4583;Agatha Moura;costelavitor-hugo@example.org;2007-02-15;Analista;8401.56;
4584;Eduardo da Rosa;ana-laura30@example.net;2009-07-18;Diretor;8918.20;
4585;Matheus Cunha;ida-cruz@example.com;2012-08-01;Diretor;9840.29;
4586;Augusto Barbosa;joaomendes@example.net;2013-02-19;Gerente;5837.12;
4587;Larissa Cardoso;eloah04@example.com;1996-03-16;Analista;8771.89;
4588;Agatha Lima;das-nevesbianca@example.net;2011-01-12;Diretor;9748.58;
4589;Bernardo Costela;vitor-hugoviana@example.net;2015-03-09;Diretor;8413.28;
4590;Arthur Ara�jo;gramos@example.com;1994-12-24;Gerente;9729.28;
4591;Lucas da Cunha;cauefreitas@example.com;2014-01-01;Gerente;7917.71;
4592;Maria Sophia Campos;ecaldeira@example.com;1999-05-06;Diretor;7014.26;
4593;Ana L�via Mendes;enzo-gabrielda-rocha@example.net;2010-08-08;Gerente;8344.43;
4594;Nina da Mata;ufarias@example.com;1994-06-11;Diretor;7720.92;
4595;Marcos Vinicius Moura;gmendes@example.org;2021-12-09;Analista;5008.15;
4596;Luiz Miguel Ara�jo;mendesvicente@example.net;1997-10-30;Analista;5788.90;
4597;Luiz Ot�vio da Cunha;almeidagabriela@example.net;2020-08-01;Diretor;9441.49;
4598;Nat�lia Campos;rezendetheo@example.com;2017-07-30;Gerente;8610.27;
4599;Arthur Ribeiro;lcastro@example.net;2016-02-02;Diretor;5018.40;
4600;Nat�lia Azevedo;davi-lucasda-luz@example.com;2007-06-08;Diretor;8654.63;
4601;Jo�o Gomes;rodriguessophia@example.com;1994-07-20;Gerente;8106.66;
4602;Melissa Fernandes;leticiaferreira@example.com;2007-04-06;Analista;5424.18;
4603;Maysa da Cunha;yda-cunha@example.com;1996-09-09;Gerente;9468.43;
4604;Beatriz Oliveira;daniel10@example.net;1998-07-13;Analista;5275.1;
4605;Davi Silva;guilhermecorreia@example.net;2007-09-24;Diretor;8689.93;
4606;Isabel Ribeiro;qmartins@example.net;1997-11-24;Gerente;5359.78;
4607;J�lia Costa;nicole10@example.org;2008-03-23;Analista;6167.12;
4608;Lucas Gabriel Gomes;isabelly58@example.net;2018-03-27;Analista;7621.16;
4609;Lorena Mendes;pedro-miguelfreitas@example.com;2007-05-24;Gerente;7251.0;
4610;Maysa Mendes;emillyrodrigues@example.net;2020-06-27;Diretor;5513.63;
4611;Isabel Mendes;ifarias@example.com;2008-08-18;Diretor;7050.61;
4612;Laura da Luz;maria-vitoria66@example.org;2008-04-12;Analista;9906.25;
4613;Guilherme da Mota;novaesgabrielly@example.com;1998-12-21;Analista;6543.98;
4614;Agatha Silveira;ldas-neves@example.net;2014-08-26;Diretor;8462.80;
4615;Erick da Mota;evelyn55@example.com;2005-08-08;Gerente;7062.29;
4616;Carlos Eduardo Vieira;alana26@example.com;2020-11-10;Diretor;9212.3;
4617;Yago Cardoso;amoreira@example.com;1995-06-07;Analista;9974.6;
4618;Helena Novaes;maria-luiza42@example.org;2000-01-29;Gerente;7474.64;
4619;Luiz Miguel Silva;barrosgabrielly@example.net;1999-10-23;Diretor;7317.43;
4620;Isabel Almeida;calmeida@example.net;2020-08-10;Analista;8847.26;
4621;Bryan Cardoso;henriquealmeida@example.net;1994-01-18;Diretor;5185.20;
4622;Beatriz Moura;pedro-henriqueporto@example.org;2008-11-19;Analista;5363.31;
4623;Isis da Rosa;novaesjulia@example.org;2001-06-18;Diretor;9701.57;
4624;Mariane Melo;joaquimrezende@example.net;1996-12-01;Diretor;8785.20;
4625;Isabel Ara�jo;matheus41@example.org;2019-07-16;Gerente;8827.99;
4626;Pedro Henrique Dias;duartemurilo@example.org;2002-01-15;Gerente;6704.18;
4627;Breno Ara�jo;gabrielaribeiro@example.net;1997-02-02;Diretor;8700.38;
4628;Bianca Costela;vmoreira@example.com;2014-12-10;Gerente;6093.58;
4629;Raul Moreira;fjesus@example.com;2007-06-22;Diretor;6120.89;
4630;Cau� Viana;cauadias@example.org;1994-01-31;Analista;6426.90;
4631;Sabrina Carvalho;gfarias@example.org;2001-05-08;Diretor;6034.84;
4632;Mariana Moreira;joao-vitorrezende@example.org;2020-05-19;Diretor;6491.33;
4633;Cau� Castro;asilveira@example.net;2000-10-25;Gerente;8613.47;
4634;Levi Souza;bernardo16@example.org;2000-07-07;Diretor;6088.69;
4635;Jo�o Farias;dmendes@example.com;2011-09-19;Analista;9341.78;
4636;Eduarda Pinto;marcos-vinicius65@example.org;2006-08-10;Analista;8216.67;
4637;Joana da Rocha;livianovaes@example.com;2020-08-30;Analista;5935.2;
4638;Emanuella da Mata;vnunes@example.org;2019-03-03;Analista;8256.80;
4639;Noah Dias;da-cruzisabel@example.com;2011-03-02;Gerente;5819.50;
4640;Enzo Monteiro;xalmeida@example.org;2011-07-26;Analista;5800.96;
4641;Maria Julia Sales;jsales@example.net;2010-01-20;Diretor;7825.43;
4642;Murilo Cardoso;cunhaleticia@example.com;1999-04-17;Gerente;6767.26;
4643;Bernardo Mendes;souzathales@example.com;1992-07-17;Gerente;9185.56;
4644;Isadora Oliveira;acorreia@example.com;2007-08-24;Analista;6084.85;
4645;Emanuelly Carvalho;rochayago@example.net;2003-09-09;Diretor;8677.56;
4646;Heitor Teixeira;diogo40@example.net;2015-02-24;Gerente;6790.7;
4647;Diogo Ferreira;moraesfrancisco@example.net;2020-10-28;Diretor;8061.62;
4648;Maria Julia Cunha;andre72@example.org;1995-02-07;Gerente;7907.8;
4649;Amanda da Concei��o;mirellamoraes@example.com;1998-08-17;Diretor;5800.8;
4650;Davi Lucca Souza;da-conceicaocaue@example.org;2008-03-21;Diretor;9884.68;
4651;Alice da Rocha;rafaela30@example.net;2009-06-26;Analista;8393.39;
4652;Francisco da Paz;imartins@example.net;2016-08-08;Analista;9924.31;
4653;Luiz Gustavo Correia;souzapedro-henrique@example.com;2016-03-07;Diretor;6487.54;
4654;Davi Souza;emanuellaaraujo@example.net;2006-02-12;Gerente;9160.45;
4655;Luiz Gustavo da Mota;camposrodrigo@example.com;2010-01-26;Gerente;5582.54;
4656;Sabrina Farias;ymelo@example.com;2009-06-13;Analista;7165.35;
4657;Gabriela das Neves;melopedro-miguel@example.com;1994-04-07;Diretor;8802.81;
4658;Davi da Paz;maria-vitoria02@example.org;2022-04-20;Gerente;7247.35;
4659;Thomas Nascimento;luana80@example.org;2016-03-23;Diretor;5665.93;
4660;Vitor da Paz;bryanpinto@example.com;2016-07-24;Analista;6300.66;
4661;Eduardo Carvalho;jmonteiro@example.org;1998-04-01;Diretor;9302.40;
4662;Matheus da Costa;cardosoana-carolina@example.net;2000-08-24;Gerente;5597.21;
4663;Lucca Cavalcanti;miguelda-cunha@example.com;2015-05-05;Gerente;8765.64;
4664;Maria Luiza Martins;freitasnatalia@example.org;2022-04-12;Analista;7824.40;
4665;Eduardo Pinto;silvaantonio@example.org;2006-09-08;Diretor;8946.31;
4666;Helo�sa Rezende;sarah48@example.org;2002-12-05;Diretor;5954.17;
4667;Eduarda da Rosa;ramoserick@example.com;2013-08-07;Diretor;7333.28;
4668;Pedro Henrique Silva;ana-sophia51@example.org;2020-03-13;Analista;8112.40;
4669;Nina Gomes;maria-alice78@example.net;2017-06-25;Analista;8036.67;
4670;Lav�nia Rezende;kamilly01@example.org;1997-02-02;Diretor;6612.15;
4671;Gustavo Henrique Alves;erick26@example.com;2002-02-17;Gerente;6371.15;
4672;Ana Sales;pedro69@example.com;2010-03-26;Gerente;5335.40;
4673;Rafaela Vieira;milena12@example.com;1997-03-31;Gerente;8855.80;
4674;Juliana Santos;duartemiguel@example.net;1994-02-23;Analista;7847.99;
4675;Isabelly da Concei��o;camposstephany@example.com;2007-08-17;Diretor;5791.62;
4676;Gustavo Silveira;nathan47@example.net;2005-10-27;Diretor;6508.73;
4677;Helo�sa Fernandes;carlos-eduardo57@example.org;2017-05-05;Analista;6168.0;
4678;Luiz Gustavo Jesus;raulmoreira@example.org;1994-07-01;Gerente;7218.86;
4679;Heitor da Cruz;castroevelyn@example.net;2008-03-10;Gerente;9485.91;
4680;Davi Lucca Cardoso;mendesjoaquim@example.net;2018-04-23;Diretor;6103.30;
4681;Davi Lucas Moura;meloaugusto@example.net;2001-09-07;Diretor;8311.16;
4682;Clarice Arag�o;pedro-lucassilva@example.com;2021-04-17;Diretor;7260.55;
4683;Raul Silva;luiz-gustavo47@example.com;1993-11-05;Diretor;6355.51;
4684;Eduardo Foga�a;rezendenina@example.org;1993-01-14;Diretor;6582.34;
4685;Sophia Castro;esouza@example.com;2013-11-30;Diretor;9741.16;
4686;Ben�cio Teixeira;hnunes@example.org;2006-01-16;Gerente;8581.51;
4687;Milena Campos;nicoleda-conceicao@example.com;1998-08-07;Diretor;5173.21;
4688;Rafaela Sales;brenda75@example.org;2008-02-28;Analista;5314.41;
4689;Alana Porto;thales16@example.com;1997-06-08;Diretor;5599.5;
4690;Diego Cavalcanti;qpires@example.net;2000-12-24;Analista;6174.28;
4691;Pietro da Rosa;henriquenovaes@example.com;2001-08-09;Analista;9756.9;
4692;Mait� Ribeiro;diassabrina@example.net;1998-06-26;Gerente;5835.22;
4693;Ana Beatriz Moura;fsales@example.com;2002-11-30;Gerente;6855.43;
4694;Noah Costela;souzaana@example.com;1993-08-09;Diretor;7999.72;
4695;Benjamin Castro;miguel99@example.net;2008-11-14;Diretor;9525.40;
4696;Camila Cardoso;andresilva@example.net;2014-06-10;Gerente;5685.2;
4697;Melissa Novaes;gabriela09@example.net;2001-01-05;Gerente;8410.18;
4698;Eloah Farias;biancaramos@example.net;2009-11-29;Analista;5894.4;
4699;Marcelo Gon�alves;cecilianovaes@example.org;2012-07-30;Diretor;8671.96;
4700;Enrico Farias;levi12@example.net;2013-02-26;Analista;6078.60;
4701;Ana Laura Martins;gda-rosa@example.com;2008-03-18;Diretor;5474.27;
4702;Vitor Gabriel Gomes;sofia28@example.org;2015-04-06;Diretor;8773.91;
4703;Amanda da Luz;marcelacardoso@example.net;2004-07-03;Analista;8852.92;
4704;Esther Campos;hda-mata@example.org;2010-01-19;Diretor;9567.21;
4705;Jo�o Miguel Barbosa;salesbruno@example.com;2013-08-20;Analista;6071.6;
4706;Let�cia da Luz;caldeiravitor@example.com;2016-04-05;Gerente;7120.33;
4707;Clarice da Cunha;raquel68@example.net;1993-11-06;Diretor;7974.16;
4708;Rebeca Rodrigues;luanagoncalves@example.org;2013-07-08;Analista;6493.76;
4709;Danilo Lima;cecilia75@example.org;1996-08-04;Gerente;6487.9;
4710;Daniel Viana;tteixeira@example.com;1998-10-28;Diretor;7128.92;
4711;Bruno Cavalcanti;obarros@example.net;2003-11-13;Gerente;9979.92;
4712;Lorena da Cunha;fsilva@example.net;2004-05-15;Analista;7432.69;
4713;Lucas Gabriel Fernandes;raragao@example.com;1995-04-01;Analista;7083.11;
4714;Mariane Souza;luigi95@example.net;2000-11-27;Diretor;6357.22;
4715;Maria Sophia Lopes;livianunes@example.com;2010-10-03;Diretor;5735.78;
4716;Henrique Moura;emilly79@example.org;2004-02-05;Analista;6535.65;
4717;Davi Lucca da Paz;frezende@example.net;2008-06-03;Diretor;5201.96;
4718;Isabella Ramos;fogacaana-luiza@example.org;2001-05-16;Diretor;9793.8;
4719;Luiz Ot�vio da Concei��o;mcostela@example.com;1999-03-25;Diretor;7817.1;
4720;Guilherme Souza;emillysilva@example.org;2000-05-11;Gerente;8897.92;
4721;Miguel Farias;nathanduarte@example.com;2009-01-25;Analista;7641.22;
4722;Jo�o Gabriel da Mota;nferreira@example.com;2009-06-05;Gerente;6867.93;
4723;Maria Cec�lia Pereira;barbara69@example.net;2016-01-14;Analista;8849.31;
4724;Miguel Vieira;manuela28@example.org;2011-11-05;Diretor;5930.6;
4725;Alana Nogueira;fcampos@example.net;1996-11-12;Gerente;8158.55;
4726;Augusto Arag�o;qjesus@example.com;1994-01-13;Diretor;6402.18;
4727;Kaique da Rocha;ana-vitoriada-cunha@example.org;2005-11-30;Analista;9567.3;
4728;Vitor da Luz;almeidaanthony@example.org;2019-11-09;Analista;5199.19;
4729;Raul Porto;barrosvinicius@example.net;2011-02-23;Gerente;5469.74;
4730;Kamilly Cavalcanti;melissaalmeida@example.net;2013-05-09;Diretor;8583.89;
4731;Mariane Freitas;barbara84@example.net;2021-12-20;Gerente;6943.58;
4732;Clarice Cavalcanti;nogueiramariana@example.net;2018-01-01;Diretor;9030.63;
4733;Maria Fernanda Carvalho;yfarias@example.net;2009-02-26;Analista;5725.31;
4734;Diego Vieira;oliveirabryan@example.net;2019-09-30;Gerente;9293.42;
4735;Mirella da Mota;karagao@example.com;2015-02-22;Diretor;5267.9;
4736;B�rbara Nogueira;costelafernando@example.org;2007-09-02;Analista;5144.79;
4737;Rebeca Cardoso;isabellymoreira@example.org;2017-01-27;Diretor;5686.6;
4738;Lorenzo Pereira;ialves@example.com;2020-08-09;Diretor;6224.98;
4739;Jo�o Guilherme Moreira;cunhagabrielly@example.org;2006-11-26;Analista;7730.1;
4740;Melissa Oliveira;bryan17@example.org;2022-04-16;Gerente;9675.27;
4741;Gabriela Barbosa;stellasilveira@example.net;2007-12-17;Diretor;9819.7;
4742;Raul Jesus;marcelomelo@example.net;2016-09-05;Diretor;8164.59;
4743;Diogo Ferreira;arocha@example.org;2012-08-04;Gerente;9452.63;
4744;Jo�o Guilherme Duarte;joao-pedroda-luz@example.com;1994-10-30;Gerente;7680.31;
4745;Caio da Rosa;carolinenogueira@example.com;2001-03-29;Analista;5436.57;
4746;Helo�sa Gon�alves;piresemilly@example.org;2006-08-12;Diretor;9123.79;
4747;Pietro Novaes;joao-felipe35@example.com;2013-11-09;Gerente;6499.64;
4748;Brenda Peixoto;clariceda-conceicao@example.com;1996-01-06;Analista;8329.86;
4749;Marina Viana;caldeirasamuel@example.net;2007-07-19;Analista;7177.90;
4750;Igor Novaes;gabriellyfernandes@example.com;2001-09-27;Diretor;8550.45;
4751;Ant�nio Novaes;igorramos@example.net;2001-05-16;Gerente;5162.19;
4752;Isaac Alves;carvalhoana-clara@example.org;2022-01-04;Gerente;9779.72;
4753;Maria Alice Lima;cavalcantigabriela@example.com;2017-10-08;Analista;9877.11;
4754;Emanuelly Gon�alves;santosmarcos-vinicius@example.net;2015-03-14;Diretor;5352.44;
4755;Ana Carolina Viana;julianasantos@example.net;1997-01-04;Gerente;9328.45;
4756;Rodrigo da Cunha;rodriguespietro@example.com;2015-10-07;Analista;6955.74;
4757;Maria Cec�lia Rocha;sofiarezende@example.org;2009-08-07;Diretor;9568.46;
4758;Luigi Gomes;ana-sophianogueira@example.com;1995-03-10;Diretor;6488.92;
4759;La�s Cavalcanti;maria-cecilia92@example.net;1993-06-06;Diretor;7285.21;
4760;Maysa Martins;esthermendes@example.com;2011-02-05;Analista;9279.76;
4761;Calebe Gomes;ocunha@example.org;1994-09-15;Diretor;9592.97;
4762;Leandro Alves;ucarvalho@example.com;2003-12-27;Analista;9082.68;
4763;Levi Moraes;carolinaaraujo@example.org;1996-03-16;Diretor;5597.22;
4764;Leonardo da Costa;knovaes@example.com;2022-03-18;Analista;9864.73;
4765;Maria Eduarda Cardoso;nogueirajoaquim@example.com;2005-01-04;Diretor;6468.57;
4766;Leandro Mendes;yviana@example.org;1992-07-25;Gerente;8290.64;
4767;Fernanda Rodrigues;maite07@example.org;2012-12-12;Gerente;5562.65;
4768;Let�cia Cavalcanti;tmoraes@example.com;2004-08-19;Diretor;5971.43;
4769;Ana Carolina Fernandes;ana-lauracastro@example.com;2010-10-11;Analista;8738.55;
4770;L�via Ferreira;xmoura@example.org;2009-01-05;Analista;7151.32;
4771;Maria Eduarda Duarte;zcosta@example.com;2014-05-03;Analista;6683.11;
4772;Ana L�via Cardoso;davida-paz@example.org;2020-06-26;Gerente;5989.37;
4773;Kaique Pinto;marianada-rocha@example.com;2020-10-27;Analista;9245.89;
4774;Enrico Nascimento;lbarbosa@example.net;2000-08-02;Gerente;5760.76;
4775;Ana J�lia Monteiro;ualves@example.net;2018-06-09;Gerente;8665.33;
4776;Benjamin da Luz;gabrielacorreia@example.com;2016-10-05;Gerente;9450.87;
4777;Mirella Silva;da-conceicaomaria-clara@example.net;1994-09-05;Diretor;6695.83;
4778;Jo�o Monteiro;xalmeida@example.net;2008-09-02;Diretor;8452.79;
4779;Amanda Sales;lorenzo07@example.org;1999-08-08;Analista;8600.73;
4780;Vit�ria Costa;joao-miguel55@example.com;2020-09-05;Analista;9826.93;
4781;Al�cia Lopes;taraujo@example.org;2007-04-16;Analista;5813.0;
4782;Luiz Ot�vio Barbosa;fernandesjoao@example.org;2015-01-08;Analista;8515.22;
4783;Pietra Novaes;alexiaferreira@example.net;2003-03-03;Gerente;6744.31;
