Codigo; Nome; Email; Data; Cargo; Salario
57437;Gabriela Caldeira;souzamaria-cecilia@example.org;2021-06-23;Analista;5593.22;
57438;Felipe da Mata;obarros@example.com;2021-06-14;Analista;5286.3;
57439;Luna Rodrigues;marcela86@example.org;2011-07-20;Analista;7585.85;
57440;Maria Sophia Dias;karaujo@example.net;2016-01-22;Analista;9408.25;
57441;Emanuella Ribeiro;calebegoncalves@example.org;2016-11-14;Diretor;6050.76;
57442;Laura Rodrigues;melissadias@example.com;2012-08-28;Diretor;9987.6;
57443;Mirella Viana;da-rosamaria-vitoria@example.net;2015-01-05;Gerente;7951.41;
57444;Nicole da Mata;pgoncalves@example.com;1994-06-04;Analista;6730.87;
57445;Stephany Cardoso;henrique98@example.net;1995-12-23;Analista;5050.82;
57446;Daniel Costela;gabrielaaragao@example.com;2003-08-20;Diretor;7564.25;
57447;Isabel da Mota;raqueljesus@example.org;2016-08-06;Diretor;9282.96;
57448;Thomas da Mata;leandro07@example.com;2000-02-04;Diretor;6438.14;
57449;Gustavo Lopes;das-nevesana@example.com;2021-01-23;Gerente;9278.43;
57450;Lívia Rodrigues;leticia65@example.net;2010-11-16;Gerente;6534.82;
57451;João Guilherme da Rosa;qda-conceicao@example.net;2001-06-25;Analista;8400.30;
57452;Thiago Gomes;oliveiraian@example.com;1993-11-15;Analista;6271.99;
57453;Vicente Rodrigues;ada-mata@example.net;2007-07-04;Diretor;5263.92;
57454;Samuel Rezende;antonioteixeira@example.org;2014-11-05;Diretor;8467.19;
57455;Maria Sophia Gonçalves;carolina12@example.com;1993-02-18;Diretor;9633.91;
57456;Milena Aragão;eloahcastro@example.org;2004-02-29;Diretor;6133.27;
57457;João Felipe da Paz;enzo-gabrielmelo@example.com;1996-10-28;Analista;8169.96;
57458;Evelyn Duarte;araujosofia@example.net;2014-04-30;Diretor;5391.31;
57459;Letícia Silva;pereiraleandro@example.org;1993-04-11;Analista;7160.50;
57460;Anthony Moraes;halves@example.org;1998-01-11;Gerente;9590.26;
57461;Marcos Vinicius Costa;maria-eduardamonteiro@example.com;2011-03-10;Analista;6694.61;
57462;Cauã Teixeira;luiz-fernandorezende@example.net;2007-05-16;Diretor;8775.57;
57463;Luana Rezende;luiz-otavioda-cruz@example.com;2021-02-21;Diretor;9969.51;
57464;Laís Barbosa;diasana-clara@example.org;2006-05-01;Gerente;9396.96;
57465;Rafaela Sales;rodrigoda-luz@example.net;1995-12-23;Gerente;5693.81;
57466;Paulo Ribeiro;alvesmiguel@example.com;2018-07-07;Diretor;5015.97;
57467;Enzo Gabriel Gomes;caldeirasamuel@example.com;2012-09-20;Gerente;7613.66;
57468;Caroline Oliveira;rmoura@example.org;2017-10-31;Diretor;9556.45;
57469;Maria Fernanda Freitas;mouradavi-luiz@example.com;2019-10-06;Analista;7492.15;
57470;Lavínia da Mata;ana-carolina40@example.com;2014-04-07;Gerente;7885.50;
57471;Enrico da Cruz;rbarros@example.net;2006-09-07;Gerente;5570.19;
57472;André da Mata;davi-lucca48@example.org;2001-05-30;Gerente;7333.53;
57473;Heitor da Mata;beatrizduarte@example.com;2008-06-21;Gerente;7151.85;
57474;Luigi Pires;halves@example.net;1994-06-21;Analista;7898.62;
57475;Thales Vieira;barbosamilena@example.org;2021-02-08;Diretor;6145.23;
57476;Eduarda Gonçalves;irocha@example.org;2016-02-23;Analista;5637.58;
57477;Melissa Teixeira;santosenzo-gabriel@example.net;2015-01-11;Gerente;9921.33;
57478;Ana Julia Pereira;fernanda60@example.net;2010-01-17;Analista;8775.12;
57479;Thomas Azevedo;nogueiranina@example.org;2016-05-06;Gerente;7347.8;
57480;Enzo Gabriel da Cunha;oliveiraisabella@example.org;1993-08-22;Gerente;6778.43;
57481;Luiz Otávio Correia;ana-sophia62@example.net;2005-01-04;Gerente;6450.68;
57482;Luiz Otávio Gonçalves;da-conceicaoalicia@example.com;2009-09-12;Analista;6583.29;
57483;Rafaela Cunha;valmeida@example.com;2020-12-17;Diretor;8883.36;
57484;Alexandre Jesus;luiza92@example.net;2000-04-15;Analista;7611.60;
57485;Nathan Monteiro;fernandomendes@example.net;2000-02-06;Diretor;9290.70;
57486;Melissa Porto;yda-mata@example.net;2011-09-18;Diretor;9923.12;
57487;Carolina Cardoso;cauemelo@example.org;2014-05-17;Gerente;9860.53;
57488;Emanuella Freitas;emanuelly31@example.net;2004-04-09;Diretor;7732.59;
57489;Cecília Mendes;enogueira@example.com;2005-06-05;Analista;7005.29;
57490;Yago da Rocha;tnogueira@example.org;2006-06-13;Gerente;7821.85;
57491;Luiz Felipe Lopes;marcos-vinicius43@example.com;2019-09-10;Analista;9528.64;
57492;Lucas Gabriel Fogaça;rda-paz@example.net;2018-01-13;Gerente;8667.15;
57493;Alexia Nunes;rafaela56@example.org;2006-12-08;Analista;6305.25;
57494;Isadora Cavalcanti;sarahda-cunha@example.net;2006-07-03;Diretor;6927.77;
57495;Arthur Rezende;sophie12@example.com;1999-08-24;Diretor;6529.64;
57496;Matheus Cardoso;da-matamarcelo@example.com;2001-08-10;Diretor;8572.37;
57497;Ana Clara Moreira;bcorreia@example.net;2007-07-15;Analista;7860.63;
57498;Heitor Almeida;vitor97@example.net;2018-06-16;Analista;5375.86;
57499;Cauê Teixeira;andre60@example.com;2011-09-07;Gerente;9820.31;
57500;Daniel Dias;beatrizcampos@example.org;2012-09-14;Analista;5479.65;
57501;Sophie da Cunha;diogo50@example.net;1996-07-03;Diretor;9039.93;
57502;Vitória Silva;fernandesmarcelo@example.com;2010-09-08;Analista;8151.53;
57503;Luiza Melo;eduardo58@example.org;2006-09-02;Analista;6017.52;
57504;Caio Pereira;danilo89@example.net;2008-02-03;Gerente;8493.96;
57505;Gabriel Teixeira;benjamin23@example.net;2016-09-13;Gerente;7173.9;
57506;Camila Correia;ana66@example.org;2008-08-16;Diretor;9236.8;
57507;Ryan da Costa;alexandre57@example.com;1992-07-10;Diretor;6148.40;
57508;Ryan Novaes;sda-rosa@example.org;2019-12-19;Analista;6557.37;
57509;Ana Julia Rodrigues;caua74@example.net;2013-05-28;Gerente;8346.74;
57510;Thomas Araújo;nunesgabriel@example.com;2005-08-26;Analista;6234.79;
57511;Giovanna Moura;melodaniela@example.net;2021-03-14;Diretor;9284.25;
57512;Eduarda Moreira;silveirabianca@example.net;2008-09-25;Diretor;6603.85;
57513;Cecília Nascimento;kmelo@example.org;2018-11-11;Gerente;7335.91;
57514;Daniela Araújo;maria-clara61@example.net;2008-03-12;Analista;8820.86;
57515;Alexandre Barros;joao-pedro76@example.com;2013-10-16;Diretor;5044.78;
57516;Thomas Souza;isantos@example.com;2002-10-09;Gerente;8038.43;
57517;Davi Luiz Fernandes;da-conceicaolucas-gabriel@example.net;1998-04-28;Analista;8869.48;
57518;Mariana Vieira;da-motamarcela@example.net;2001-04-24;Gerente;6220.14;
57519;Lorena Cavalcanti;sofianascimento@example.net;1996-10-18;Analista;8262.4;
57520;Augusto Campos;cmoraes@example.org;2017-09-25;Analista;8190.27;
57521;Bianca Costela;maria-julianascimento@example.net;1996-04-24;Analista;5655.10;
57522;Luiza Moraes;correiaantonio@example.net;2002-11-16;Analista;6367.10;
57523;Raul Sales;qcavalcanti@example.com;2008-09-16;Diretor;5581.64;
57524;Ian Farias;luigi60@example.org;2007-01-16;Analista;9700.17;
57525;Carolina Pinto;maria-eduardanascimento@example.com;2006-04-28;Gerente;7059.56;
57526;Marina Castro;daniela40@example.com;2009-12-04;Analista;5182.95;
57527;Rebeca Fogaça;benjaminda-cunha@example.org;2002-05-29;Gerente;8135.9;
57528;Rebeca Rocha;diogoda-cruz@example.net;2011-05-20;Gerente;7933.65;
57529;Vitória Rocha;lucasdias@example.org;2014-07-14;Gerente;6359.30;
57530;Matheus Almeida;bryanpeixoto@example.com;1995-02-17;Diretor;6214.87;
57531;João Gabriel Almeida;bduarte@example.net;2009-05-21;Diretor;8237.19;
57532;Sofia Jesus;mcastro@example.net;1998-03-22;Diretor;5030.4;
57533;Ana Clara Fogaça;pietro15@example.com;2022-03-14;Analista;7719.67;
57534;Ana Laura Nascimento;danilocostela@example.com;1998-01-25;Diretor;7336.12;
57535;Clarice Campos;odias@example.com;2017-02-18;Gerente;8158.45;
57536;Vicente Melo;aragaolara@example.com;1993-06-05;Diretor;6451.67;
57537;Luiz Gustavo da Cunha;nogueirafernando@example.org;2016-10-28;Gerente;5145.20;
57538;Melissa Souza;fernandescamila@example.net;1997-09-07;Gerente;5430.25;
57539;Natália Castro;maria-sophia37@example.com;2015-03-02;Diretor;7443.84;
57540;Valentina Freitas;costelaluiz-felipe@example.com;2006-09-18;Gerente;8554.7;
57541;Marcos Vinicius Fernandes;felipebarros@example.com;2012-06-08;Analista;8790.60;
57542;Vitor Caldeira;das-nevesluiz-henrique@example.net;1999-06-28;Analista;9283.51;
57543;Mariane Cavalcanti;nuneslivia@example.org;2012-02-14;Diretor;9744.14;
57544;Ana Beatriz Costela;luiza48@example.net;1994-03-31;Gerente;8542.75;
57545;Felipe Rodrigues;da-motaenzo-gabriel@example.com;2001-02-12;Analista;5237.99;
57546;Júlia Correia;azevedovitoria@example.net;2007-06-21;Diretor;8426.32;
57547;Maria Vitória Martins;claramartins@example.net;2001-11-05;Diretor;7538.32;
57548;Bruna Sales;silvalorena@example.net;2001-02-06;Analista;6775.67;
57549;Luana Porto;znogueira@example.org;2014-07-19;Gerente;9181.66;
57550;Maria Vitória Moreira;kamilly44@example.org;2002-10-04;Diretor;6105.15;
57551;Luiza Nunes;esales@example.net;2009-11-17;Analista;8076.19;
57552;Ana Luiza Porto;luanafogaca@example.net;2005-06-03;Analista;8772.11;
57553;João Lucas Peixoto;maria-vitoria00@example.org;2009-03-23;Gerente;6376.22;
57554;Enrico Jesus;enzo-gabrielda-luz@example.org;2000-04-09;Analista;8970.47;
57555;Lucas Gabriel Cunha;jviana@example.com;2014-09-07;Analista;8940.83;
57556;Maria Vitória Nogueira;da-conceicaolaura@example.net;1998-07-08;Gerente;6350.75;
57557;Lara da Cunha;xpinto@example.org;2011-03-18;Analista;5079.36;
57558;Maria Alice Silva;stephany02@example.com;1996-06-15;Diretor;5041.49;
57559;Isabel da Rocha;ferreirafelipe@example.com;2008-05-01;Diretor;7798.34;
57560;Diego Castro;vsilveira@example.com;2008-02-04;Gerente;8514.54;
57561;Clara Melo;goncalvescaue@example.org;2012-04-16;Diretor;8816.22;
57562;Ana Julia Silveira;eduarda35@example.org;2021-05-11;Diretor;6505.20;
57563;Benjamin Ferreira;miguelgomes@example.net;2018-02-12;Analista;5161.75;
57564;Gustavo Alves;correiaana-laura@example.net;2014-10-12;Gerente;9843.14;
57565;Marcos Vinicius Oliveira;joanalopes@example.org;1999-02-25;Diretor;6377.91;
57566;Gustavo Costa;diasmaysa@example.net;2019-07-18;Diretor;5015.17;
57567;Camila da Cunha;emanuelmoreira@example.net;1999-01-27;Analista;9371.11;
57568;Emilly da Rosa;nathanlima@example.com;1996-11-07;Analista;6491.52;
57569;Luigi Gonçalves;lunada-mata@example.com;2002-07-11;Diretor;6518.73;
57570;Matheus Ribeiro;inascimento@example.com;1998-02-03;Diretor;9359.57;
57571;Lucas Gabriel Porto;luiza60@example.com;1997-08-02;Diretor;6995.32;
57572;Isabelly Aragão;dpires@example.com;1994-04-13;Analista;9264.47;
57573;Miguel Nascimento;correianoah@example.com;2021-12-05;Analista;9335.12;
57574;Murilo Viana;carlos-eduardo10@example.org;1999-06-26;Analista;8960.97;
57575;Luana Ramos;nina81@example.net;2021-12-28;Gerente;6582.80;
57576;Ana Luiza Dias;sarahporto@example.net;2020-03-22;Gerente;7251.4;
57577;Cecília Cavalcanti;lrocha@example.com;2005-07-08;Diretor;6912.60;
57578;Valentina Costa;cardosomaria@example.com;2022-05-29;Analista;6669.55;
57579;Henrique Cardoso;ecorreia@example.com;2017-12-02;Diretor;6616.85;
57580;Beatriz Campos;mda-cunha@example.org;2013-10-28;Diretor;7838.29;
57581;Marina Almeida;da-costamaria-eduarda@example.com;2007-10-12;Gerente;7109.95;
57582;Ana Vitória Freitas;kjesus@example.com;2012-09-15;Diretor;9123.65;
57583;Leonardo Souza;caiorezende@example.com;2001-01-18;Analista;5603.0;
57584;Ana Clara da Rosa;joao-felipeviana@example.com;2016-09-14;Analista;5885.75;
57585;Juliana Caldeira;souzaaugusto@example.org;1998-10-27;Gerente;9449.56;
57586;Vinicius Gonçalves;gomesvitor-gabriel@example.net;2019-01-06;Diretor;9185.21;
57587;Amanda da Luz;qda-luz@example.org;2022-06-07;Analista;5437.74;
57588;Brenda Nunes;wda-mata@example.net;1998-05-07;Diretor;7303.94;
57589;Thomas Almeida;marcos-viniciusda-mota@example.com;2012-05-01;Gerente;6350.8;
57590;Rafael Gonçalves;marina67@example.org;1997-10-14;Gerente;9056.57;
57591;Igor Novaes;dda-cunha@example.net;2000-04-27;Gerente;5066.2;
57592;Ana Beatriz Nunes;danilomoura@example.net;2021-10-22;Gerente;8523.44;
57593;Heloísa Ribeiro;maria37@example.com;1996-04-29;Analista;7632.34;
57594;Cauã Nunes;igor60@example.org;2019-05-23;Analista;6836.30;
57595;Rafaela Pinto;juanoliveira@example.org;2016-08-12;Diretor;8395.51;
57596;Alice Alves;laviniaaragao@example.com;2018-11-29;Gerente;8670.3;
57597;Alana Porto;tda-rosa@example.org;1997-06-30;Gerente;5403.19;
57598;Vitor Hugo Nascimento;rmonteiro@example.org;2012-08-20;Analista;8813.10;
57599;Alícia Pereira;raul70@example.net;2021-03-04;Gerente;8588.11;
57600;Cauê da Luz;udias@example.net;2007-07-21;Diretor;8868.78;
57601;Bruno Moraes;da-cunhacarlos-eduardo@example.org;1996-12-31;Analista;5144.42;
57602;Lívia Fernandes;nporto@example.com;2009-05-04;Gerente;7684.98;
57603;Davi Lucca Viana;xda-cunha@example.org;1995-07-01;Gerente;5862.3;
57604;Alexia Vieira;qmonteiro@example.org;2004-04-16;Diretor;7369.51;
57605;Diogo Fogaça;diogomendes@example.com;1997-03-30;Analista;5113.51;
57606;Lucca Silveira;da-motaelisa@example.com;2005-03-29;Gerente;5358.10;
57607;Felipe Ramos;davi-lucas28@example.com;2016-10-25;Diretor;6479.42;
57608;Isaac Melo;nina16@example.org;2011-05-24;Gerente;6942.84;
57609;Eduarda Azevedo;vitor-gabrieljesus@example.org;1995-02-07;Diretor;5689.52;
57610;Mariana Costa;zsouza@example.org;1997-10-11;Diretor;6761.82;
57611;Lavínia Peixoto;ana-julia21@example.org;2005-04-07;Analista;9089.70;
57612;Pedro Sales;vicente97@example.net;2008-10-29;Analista;9821.25;
57613;Maria Vitória Farias;mariajesus@example.com;2007-11-19;Analista;7803.89;
57614;Ana Vitória Araújo;gustavojesus@example.net;2014-05-25;Analista;8534.67;
57615;Benjamin Cunha;melissa94@example.org;2016-06-07;Diretor;9034.20;
57616;Caio Fernandes;mcavalcanti@example.com;1994-02-19;Analista;8169.99;
57617;Bianca da Cruz;thiago07@example.net;2007-12-22;Analista;5008.1;
57618;Guilherme Monteiro;da-pazian@example.org;1997-11-21;Analista;6274.35;
57619;Eduarda Jesus;bcardoso@example.org;2019-04-29;Analista;6126.75;
57620;Bianca Silva;ribeirolucca@example.org;2004-02-15;Analista;8611.60;
57621;Henrique Porto;jcampos@example.net;2016-01-10;Diretor;6530.80;
57622;Bernardo Caldeira;ana-juliagomes@example.net;2000-12-12;Gerente;9158.89;
57623;Esther Oliveira;gfernandes@example.org;1992-09-20;Analista;6714.4;
57624;Pedro Henrique Pinto;da-cruzlevi@example.net;2001-12-11;Gerente;6363.99;
57625;Laís Campos;juanda-rocha@example.net;2010-03-16;Diretor;7016.63;
57626;Amanda Azevedo;clarice68@example.com;2018-05-28;Gerente;6626.26;
57627;Mariane Monteiro;ypereira@example.net;2022-06-05;Gerente;8538.8;
57628;Alícia Cardoso;pintogiovanna@example.org;2022-06-10;Diretor;6835.79;
57629;Alexandre Ribeiro;enricoda-paz@example.org;2010-01-19;Analista;8283.9;
57630;Maria Sophia Ribeiro;bfernandes@example.com;2010-08-15;Analista;9040.24;
57631;Pietro da Cunha;teixeiradiogo@example.net;2009-07-17;Gerente;7734.28;
57632;Isaac Fogaça;kamillycostela@example.com;2014-08-17;Diretor;7988.92;
57633;Juan da Paz;caroline40@example.org;2014-01-13;Analista;6491.14;
57634;Olivia Rocha;yrezende@example.net;1997-09-02;Diretor;7011.80;
57635;Carolina Gomes;ipinto@example.net;2013-02-22;Diretor;9519.60;
57636;Pedro Correia;luiz-gustavo80@example.net;1999-12-08;Analista;8191.73;
57637;Cecília Pires;clara80@example.net;1996-10-21;Gerente;7938.12;
57638;Luigi Ribeiro;bernardo21@example.net;2009-12-20;Diretor;8022.43;
57639;Nathan da Paz;brunobarros@example.org;1996-11-21;Diretor;7466.14;
57640;Davi Luiz da Mata;fernandesana-julia@example.net;2001-04-22;Diretor;7585.57;
57641;Nathan Melo;rodriguesluana@example.net;2020-01-06;Analista;7526.69;
57642;Bárbara da Costa;raraujo@example.net;2016-07-31;Analista;5656.91;
57643;Ian Cunha;laispeixoto@example.net;2012-07-14;Gerente;5898.60;
57644;Thales Barros;maria-ceciliacastro@example.com;1997-02-22;Diretor;6274.49;
57645;Erick da Cruz;alanacardoso@example.net;2000-12-19;Gerente;6870.48;
57646;Olivia Santos;cavalcantiemanuelly@example.com;2007-02-04;Analista;6433.94;
57647;Emanuel Cardoso;costarenan@example.org;2016-11-24;Gerente;6317.70;
57648;Daniela da Cunha;da-motaluiz-miguel@example.net;1999-10-14;Gerente;7439.22;
57649;Felipe Azevedo;nvieira@example.org;2021-09-08;Gerente;8821.63;
57650;Bernardo Carvalho;ian77@example.com;1996-12-23;Diretor;8717.72;
57651;João Pedro Lima;fpinto@example.com;2014-11-13;Diretor;7820.80;
57652;Luana Duarte;znogueira@example.net;2011-06-02;Gerente;6092.14;
57653;Rebeca Martins;nogueiradavi-lucca@example.net;2010-03-01;Gerente;7868.5;
57654;Bianca da Cruz;juliana44@example.org;2018-11-25;Analista;8361.30;
57655;Yago Ramos;karagao@example.net;2000-01-21;Gerente;6994.73;
57656;Larissa Martins;da-rosabianca@example.com;1995-05-26;Diretor;8024.26;
57657;Fernanda Cunha;luana00@example.org;2007-12-12;Gerente;5231.23;
57658;Noah Monteiro;vitor-gabrielviana@example.net;2021-08-17;Analista;9367.56;
57659;João Vitor Mendes;danielrezende@example.com;1995-02-26;Gerente;7558.36;
57660;Miguel Oliveira;milenaazevedo@example.com;2007-02-07;Diretor;9576.69;
57661;Luiz Henrique Porto;davi18@example.net;1997-08-19;Analista;9968.49;
57662;Emanuelly Silveira;barbosastella@example.net;2004-04-04;Diretor;5352.9;
57663;Stella Azevedo;raulnascimento@example.net;1997-10-22;Analista;6655.65;
57664;Stephany Barbosa;mmoraes@example.org;2014-03-20;Gerente;7950.11;
57665;Pedro Miguel Souza;glopes@example.com;1995-06-26;Diretor;9784.5;
57666;Felipe Nascimento;nunesemanuelly@example.net;2016-04-08;Analista;8719.61;
57667;Samuel Alves;isaac23@example.com;2016-08-19;Analista;8760.49;
57668;Danilo Cardoso;silveiraana-livia@example.net;1997-11-19;Gerente;7920.29;
57669;Calebe Pinto;danilorocha@example.org;1999-10-11;Analista;6407.84;
57670;Ryan Ferreira;maria-juliamelo@example.org;2018-09-24;Gerente;7102.5;
57671;Rafaela Fogaça;ofreitas@example.com;2007-01-17;Diretor;9545.54;
57672;Yasmin Sales;brenda43@example.org;2015-06-01;Diretor;7649.49;
57673;Gabrielly Costela;fmoraes@example.org;1993-04-16;Gerente;7201.14;
57674;Miguel Caldeira;cmelo@example.net;2001-11-01;Analista;6377.78;
57675;Manuela Duarte;caiorocha@example.com;1992-12-19;Diretor;5621.27;
57676;Luiz Felipe Rocha;andreda-rocha@example.com;2006-09-02;Analista;9012.68;
57677;Bruna Silveira;da-rosadavi-luiz@example.com;2011-10-24;Diretor;5728.4;
57678;Valentina Novaes;vitoria88@example.org;1999-10-11;Gerente;6160.42;
57679;Arthur da Mata;wpeixoto@example.net;2016-10-02;Diretor;8093.56;
57680;Rodrigo Almeida;vicentecorreia@example.org;2007-11-04;Diretor;7984.16;
57681;Laura Ferreira;cunhabreno@example.com;2021-06-03;Gerente;5419.32;
57682;Rodrigo Nogueira;mpinto@example.net;2018-08-17;Diretor;6769.28;
57683;Davi Lucca Caldeira;antoniolopes@example.net;1995-01-03;Diretor;6537.81;
57684;Alícia Correia;antonioporto@example.org;2016-11-28;Diretor;6328.14;
57685;João Felipe Rocha;freitasmarcelo@example.org;1994-08-23;Gerente;8338.97;
57686;Miguel Caldeira;maria-sophiada-luz@example.org;2004-09-14;Diretor;6657.78;
57687;Mariane Castro;das-nevesbarbara@example.com;2021-11-16;Gerente;5553.5;
57688;Anthony Pinto;mariana48@example.org;2000-12-30;Diretor;7422.19;
57689;Ana Laura Pires;daniela26@example.org;2000-03-29;Analista;6959.22;
57690;Theo Duarte;znogueira@example.net;1995-10-16;Analista;7476.53;
57691;Luiza Gomes;araujomelissa@example.org;2007-10-26;Gerente;8062.89;
57692;Luiz Miguel Viana;bdias@example.net;2019-05-26;Gerente;9770.76;
57693;Ian Souza;barbosaluiz-felipe@example.org;2010-11-04;Gerente;7842.49;
57694;Caio Gomes;vieirapedro-lucas@example.com;2006-04-11;Diretor;8729.37;
57695;Augusto Castro;souzacatarina@example.org;2021-09-02;Diretor;5620.40;
57696;Luana da Rocha;peixotorebeca@example.com;2012-01-18;Gerente;5962.31;
57697;Enrico Pinto;xfarias@example.org;2004-05-14;Gerente;9779.68;
57698;Helena Martins;antoniocorreia@example.net;1999-03-05;Gerente;5119.43;
57699;Pedro Henrique Moura;fernandada-cruz@example.com;2000-11-01;Gerente;8348.48;
57700;Stephany da Luz;ana-sophiafogaca@example.net;2022-06-28;Analista;5289.30;
57701;Isis Silveira;faragao@example.org;2015-02-27;Diretor;8421.44;
57702;Ian Alves;oliveiradavi-lucas@example.com;2013-12-04;Analista;6722.8;
57703;Bernardo Costa;vianapaulo@example.net;1999-05-01;Diretor;5738.57;
57704;João Pedro Moraes;mfernandes@example.net;2003-06-22;Gerente;5391.74;
57705;Nicole Lima;agatha24@example.com;2001-12-12;Gerente;8145.79;
57706;Lorena Nascimento;xda-paz@example.net;2008-08-15;Diretor;6551.75;
57707;Lorena Dias;kamilly24@example.com;1997-05-20;Diretor;8175.49;
57708;Ana Luiza Cunha;kcunha@example.net;2020-09-19;Diretor;5333.70;
57709;Nicolas Ramos;rodrigofreitas@example.org;2009-04-24;Analista;5710.49;
57710;Alícia Campos;carlos-eduardoduarte@example.com;1993-10-24;Gerente;7290.41;
57711;Breno Silva;davi-luiz79@example.net;2013-03-26;Analista;7669.41;
57712;Maria Viana;kevin63@example.net;1998-05-09;Diretor;8091.49;
57713;Maysa Souza;dlima@example.net;2008-11-24;Analista;5759.9;
57714;Luana da Luz;brunoporto@example.org;2021-06-22;Analista;7370.21;
57715;Melissa das Neves;henriqueda-conceicao@example.com;2010-09-03;Gerente;7336.23;
57716;Cecília Teixeira;rodrigo02@example.com;1997-01-28;Analista;6771.64;
57717;Kamilly das Neves;costelanicolas@example.com;2000-06-21;Analista;9149.12;
57718;Marcos Vinicius Caldeira;eduarda15@example.com;1993-02-15;Diretor;6691.27;
57719;Lorenzo Moraes;livia89@example.com;1993-05-25;Gerente;5384.5;
57720;Pedro Miguel Carvalho;ceciliafreitas@example.org;1999-04-17;Gerente;9182.99;
57721;Ana Luiza da Mata;alana46@example.com;2020-06-13;Analista;7551.96;
57722;Joana Freitas;joao-lucasfogaca@example.org;2011-08-26;Diretor;6255.85;
57723;Ana Clara Teixeira;nogueirapedro@example.net;1993-12-26;Analista;5653.3;
57724;Theo da Luz;sophiacaldeira@example.com;2022-03-04;Diretor;7397.14;
57725;Rodrigo Rodrigues;limaisabel@example.net;2009-05-29;Diretor;9557.70;
57726;Nina da Rocha;mdas-neves@example.net;2003-05-26;Analista;8075.90;
57727;Agatha Novaes;lcavalcanti@example.net;2002-04-15;Gerente;9545.55;
57728;Kaique Alves;joanacastro@example.com;2020-04-05;Gerente;8706.98;
57729;Olivia Araújo;hsilva@example.org;1993-04-27;Gerente;8461.48;
57730;Diego Rezende;dnogueira@example.com;1999-03-11;Gerente;9203.86;
57731;Maitê da Paz;portodavi-luiz@example.net;2008-02-26;Gerente;8350.61;
57732;Fernando da Paz;da-matalais@example.net;1998-01-20;Diretor;8887.5;
57733;Enzo Novaes;ana-julia22@example.net;2003-10-11;Diretor;9150.83;
57734;Maria Alice Pereira;ida-cunha@example.net;2006-01-31;Gerente;5038.53;
57735;Paulo Barbosa;ncorreia@example.org;2011-09-23;Analista;8049.86;
57736;Raul Nunes;davi-luccapereira@example.org;1999-11-17;Gerente;8075.57;
57737;Juliana Lima;hda-rocha@example.com;2000-12-20;Analista;8979.53;
57738;Valentina das Neves;ferreirapedro@example.net;2016-12-27;Analista;7915.84;
57739;Paulo Vieira;gnascimento@example.org;2022-03-15;Gerente;6438.17;
57740;Olivia Gonçalves;luiz-fernandofarias@example.net;2003-09-21;Diretor;5551.66;
57741;João Guilherme Pires;luiz-felipelima@example.com;2002-05-13;Gerente;8625.90;
57742;Vitor Lopes;sferreira@example.net;2004-07-16;Gerente;5859.0;
57743;Isis da Rocha;larissa83@example.com;2018-09-11;Gerente;9618.34;
57744;Miguel Moreira;enzo-gabrielramos@example.com;2007-06-12;Diretor;5806.89;
57745;Henrique Costa;viniciussales@example.org;1995-06-18;Gerente;6494.89;
57746;Carlos Eduardo Dias;beniciorocha@example.com;2018-05-21;Diretor;9056.82;
57747;Laura da Costa;santosjoana@example.org;2019-09-04;Analista;9245.74;
57748;Davi Lucca Fogaça;luiz-fernando65@example.net;2016-11-20;Gerente;9837.28;
57749;Vicente Barbosa;onovaes@example.net;2022-01-11;Gerente;6169.43;
57750;João Gabriel Correia;lnovaes@example.net;2000-10-15;Gerente;6302.35;
57751;Erick Nunes;lopesemanuella@example.org;2012-06-07;Analista;9851.9;
57752;Pietra Carvalho;igor70@example.net;1993-02-28;Gerente;9824.71;
57753;Francisco Farias;benicio56@example.net;2007-03-28;Diretor;5875.18;
57754;Bianca Mendes;juliamonteiro@example.org;2013-03-02;Diretor;6994.54;
57755;Juan Correia;da-cruzeloah@example.net;2001-02-23;Analista;7253.87;
57756;Emanuelly Nogueira;gcastro@example.org;1995-10-14;Analista;5703.59;
57757;Maria Sophia Freitas;vitoriada-paz@example.net;1994-03-04;Analista;6287.33;
57758;Breno Freitas;alexia50@example.org;2007-03-05;Analista;8216.50;
57759;Ana Luiza da Conceição;evelyn47@example.com;2002-03-22;Gerente;9705.82;
57760;Rodrigo Alves;leonardolopes@example.com;2017-11-26;Analista;8388.18;
57761;Catarina Silva;rda-cunha@example.net;2000-05-30;Diretor;7049.62;
57762;Diego Fernandes;tcampos@example.com;1995-02-26;Gerente;7730.70;
57763;Thales da Cruz;gcunha@example.org;2005-12-28;Diretor;9420.30;
57764;Raquel da Cruz;eloah37@example.com;2003-01-09;Diretor;5132.39;
57765;Henrique Rodrigues;luizada-cunha@example.com;2012-03-08;Analista;6275.4;
57766;Luiz Fernando da Cruz;heitorsouza@example.com;1998-09-11;Analista;7171.0;
57767;Yuri Oliveira;biancaporto@example.org;2007-01-09;Analista;5328.42;
57768;Sophia Fernandes;daniel65@example.com;1999-10-07;Diretor;7264.29;
57769;Igor Silveira;ana-liviabarros@example.net;2007-02-13;Analista;9696.36;
57770;Rodrigo Ramos;ida-cunha@example.net;2014-06-16;Gerente;9858.76;
57771;Leandro Barros;pfogaca@example.com;1997-12-16;Diretor;6782.9;
57772;Rafael Gomes;mdas-neves@example.org;2014-12-25;Analista;6876.76;
57773;Thiago Ramos;vieiralevi@example.com;1993-04-19;Diretor;8882.95;
